/events/UFC-214-Cormier-vs-Jones-2-57825,57825,2,UFC 214 - Cormier vs. Jones 2,Ultimate Fighting Championship,29/7/2017,"Honda Center, Anaheim, California, United States",/fighter/Jarred-Brooks-174665,/fighter/Eric-Shelton-86414,Jarred Brooks,Eric Shelton,win,loss,174665,86414,Decision,Split,Mike Beltran,3,5:00
/events/UFC-214-Cormier-vs-Jones-2-57825,57825,1,UFC 214 - Cormier vs. Jones 2,Ultimate Fighting Championship,29/7/2017,"Honda Center, Anaheim, California, United States",/fighter/Drew-Dober-23982,/fighter/Joshua-Burkman-10003,Drew Dober,Joshua Burkman,win,loss,23982,10003,KO,Punch,Jason Herzog,1,3:04
/events/UFC-on-Fox-25-Weidman-vs-Gastelum-59505,59505,13,UFC on Fox 25 - Weidman vs. Gastelum,Ultimate Fighting Championship,22/7/2017,"Nassau Coliseum, Long Island, New York, United States",/fighter/Chris-Weidman-42804,/fighter/Kelvin-Gastelum-74700,Chris Weidman,Kelvin Gastelum,win,loss,42804,74700,Method Submission,Arm-Triangle Choke,Referee John McCarthy,3,3:45
/events/UFC-on-Fox-25-Weidman-vs-Gastelum-59505,59505,12,UFC on Fox 25 - Weidman vs. Gastelum,Ultimate Fighting Championship,22/7/2017,"Nassau Coliseum, Long Island, New York, United States",/fighter/Darren-Elkins-22094,/fighter/Dennis-Bermudez-58065,Darren Elkins,Dennis Bermudez,win,loss,22094,58065,Decision,Split,Dan Miragliotta,3,5:00
/events/UFC-on-Fox-25-Weidman-vs-Gastelum-59505,59505,11,UFC on Fox 25 - Weidman vs. Gastelum,Ultimate Fighting Championship,22/7/2017,"Nassau Coliseum, Long Island, New York, United States",/fighter/Patrick-Cummins-72981,/fighter/Gian-Villante-42802,Patrick Cummins,Gian Villante,win,loss,72981,42802,Decision,Split,John McCarthy,3,5:00
/events/UFC-on-Fox-25-Weidman-vs-Gastelum-59505,59505,10,UFC on Fox 25 - Weidman vs. Gastelum,Ultimate Fighting Championship,22/7/2017,"Nassau Coliseum, Long Island, New York, United States",/fighter/Jimmie-Rivera-40954,/fighter/Thomas-Almeida-87865,Jimmie Rivera,Thomas Almeida,win,loss,40954,87865,Decision,Unanimous,Dan Miragliotta,3,5:00
/events/UFC-on-Fox-25-Weidman-vs-Gastelum-59505,59505,9,UFC on Fox 25 - Weidman vs. Gastelum,Ultimate Fighting Championship,22/7/2017,"Nassau Coliseum, Long Island, New York, United States",/fighter/Elizeu-Zaleski-dos-Santos-63825,/fighter/Lyman-Good-14207,Elizeu Zaleski dos Santos,Lyman Good,win,loss,63825,14207,Decision,Split,Todd Anderson,3,5:00
/events/UFC-on-Fox-25-Weidman-vs-Gastelum-59505,59505,8,UFC on Fox 25 - Weidman vs. Gastelum,Ultimate Fighting Championship,22/7/2017,"Nassau Coliseum, Long Island, New York, United States",/fighter/Eryk-Anders-93407,/fighter/Rafael-Natal-13968,Eryk Anders,Rafael Natal,win,loss,93407,13968,KO,Punches,Keith Peterson,1,2:54
/events/UFC-on-Fox-25-Weidman-vs-Gastelum-59505,59505,7,UFC on Fox 25 - Weidman vs. Gastelum,Ultimate Fighting Championship,22/7/2017,"Nassau Coliseum, Long Island, New York, United States",/fighter/Alex-Oliveira-110143,/fighter/Ryan-LaFlare-34409,Alex Oliveira,Ryan LaFlare,win,loss,110143,34409,KO,Punch,John McCarthy,2,1:50
/events/UFC-on-Fox-25-Weidman-vs-Gastelum-59505,59505,6,UFC on Fox 25 - Weidman vs. Gastelum,Ultimate Fighting Championship,22/7/2017,"Nassau Coliseum, Long Island, New York, United States",/fighter/Chase-Sherman-159319,/fighter/Damian-Grabowski-30320,Chase Sherman,Damian Grabowski,win,loss,159319,30320,Decision,Unanimous,Dan Miragliotta,3,5:00
/events/UFC-on-Fox-25-Weidman-vs-Gastelum-59505,59505,5,UFC on Fox 25 - Weidman vs. Gastelum,Ultimate Fighting Championship,22/7/2017,"Nassau Coliseum, Long Island, New York, United States",/fighter/Jeremy-Kennedy-104645,/fighter/Kyle-Bochniak-86246,Jeremy Kennedy,Kyle Bochniak,win,loss,104645,86246,Decision,Unanimous,Todd Anderson,3,5:00
/events/UFC-on-Fox-25-Weidman-vs-Gastelum-59505,59505,4,UFC on Fox 25 - Weidman vs. Gastelum,Ultimate Fighting Championship,22/7/2017,"Nassau Coliseum, Long Island, New York, United States",/fighter/Marlon-Vera-97179,/fighter/Brian-Kelleher-53666,Marlon Vera,Brian Kelleher,win,loss,97179,53666,Submission,Armbar,Keith Peterson,1,2:18
